3.499999999999999778e-01,3.714285714285714413e-01,9.285714285714286031e-02,9.285714285714286031e-02,4.642857142857143016e-02,4.642857142857143016e-02
3.714285714285714413e-01,3.499999999999999778e-01,9.285714285714286031e-02,9.285714285714286031e-02,4.642857142857143016e-02,4.642857142857143016e-02
9.285714285714286031e-02,9.285714285714286031e-02,3.499999999999999778e-01,3.714285714285714413e-01,4.642857142857143016e-02,4.642857142857143016e-02
9.285714285714286031e-02,9.285714285714286031e-02,3.714285714285714413e-01,3.499999999999999778e-01,4.642857142857143016e-02,4.642857142857143016e-02
5.416666666666666852e-02,5.416666666666666852e-02,5.416666666666666852e-02,5.416666666666666852e-02,3.499999999999999778e-01,4.333333333333333481e-01
5.416666666666666852e-02,5.416666666666666852e-02,5.416666666666666852e-02,5.416666666666666852e-02,4.333333333333333481e-01,3.499999999999999778e-01
